id,generador,pid,nombreProducto,precio,stock
1785,2,7268,Webcam 1080p,30763.19,301
1795,3,7269,Motherboard AM5,10308.17,267
1805,4,7270,Fuente 650W 80+,22634.34,123
1833,0,7266,Webcam 1080p,12337.78,227
1815,6,7272,Teclado Mecanico,14401.32,184
1776,1,7267,Monitor 24",3488.62,253
1825,7,7273,Memoria 16GB,10915.64,395
1767,5,7271,Mouse Gamer,26542.83,107
1786,2,7268,Webcam 1080p,3348.21,271
1796,3,7269,Webcam 1080p,11163.96,0
1806,4,7270,Auriculares BT,26425.92,277
1834,0,7266,Silla Gamer,2170.81,43
1816,6,7272,Teclado Mecanico,11140.06,365
1777,1,7267,Microfono USB,5105.78,246
1826,7,7273,Auriculares BT,7702.35,174
1768,5,7271,Teclado Mecanico,30567.47,93
1787,2,7268,SSD NVMe 1TB,17750.46,458
1797,3,7269,Silla Gamer,17559.10,309
1807,4,7270,Notebook 15",2539.19,196
1835,0,7266,Silla Gamer,5576.26,180
1817,6,7272,Motherboard AM5,5840.72,139
1778,1,7267,Monitor 24",6755.20,34
1827,7,7273,Router WiFi 6,11264.29,443
1769,5,7271,Microfono USB,6294.92,367
1788,2,7268,Pad Mouse XL,12817.17,7
1798,3,7269,Router WiFi 6,20452.50,387
1808,4,7270,Fuente 650W 80+,3872.15,153
1836,0,7266,Motherboard AM5,29340.87,311
1818,6,7272,GPU RTX 4060,2470.67,254
1779,1,7267,Teclado Mecanico,3810.54,224
1828,7,7273,Webcam 1080p,25410.64,196
1770,5,7271,Microfono USB,11890.10,343
1789,2,7268,Auriculares BT,23109.47,496
1799,3,7269,Memoria 16GB,19440.57,250
1809,4,7270,Silla Gamer,25713.57,286
1837,0,7266,Router WiFi 6,19928.23,366
1819,6,7272,Router WiFi 6,26113.06,131
1780,1,7267,Router WiFi 6,7315.42,6
1829,7,7273,Teclado Mecanico,4122.89,157
1841,5,7271,Teclado Mecanico,30606.25,160
1790,2,7268,Fuente 650W 80+,29437.80,65
1800,3,7269,Microfono USB,13693.33,161
1810,4,7270,Fuente 650W 80+,23020.11,290
1838,0,7266,Router WiFi 6,25183.79,213
1820,6,7272,Router WiFi 6,21727.68,299
1851,1,7267,Mouse Gamer,28568.71,119
1830,7,7273,Mouse Gamer,27549.73,240
1842,5,7271,Webcam 1080p,15042.33,131
1861,2,7268,Router WiFi 6,4684.99,263
1871,3,7269,Pad Mouse XL,19722.31,140
1881,4,7270,Auriculares BT,13795.76,402
1839,0,7266,Microfono USB,6747.36,118
1891,6,7272,Fuente 650W 80+,3494.17,407
1852,1,7267,Fuente 650W 80+,24716.39,24
1901,7,7273,Silla Gamer,10191.97,161
1843,5,7271,Webcam 1080p,17519.45,333
1862,2,7268,Notebook 15",19109.06,322
1872,3,7269,Mouse Gamer,26968.86,39
1882,4,7270,Memoria 16GB,12413.48,79
1840,0,7266,Silla Gamer,3685.56,221
1892,6,7272,Webcam 1080p,23124.39,83
1853,1,7267,Silla Gamer,17113.07,3
1902,7,7273,Microfono USB,17632.28,54
1844,5,7271,Notebook 15",19796.16,437
1863,2,7268,Router WiFi 6,15624.93,289
1873,3,7269,Teclado Mecanico,10368.90,310
1883,4,7270,Pad Mouse XL,19786.82,165
1911,0,7266,Webcam 1080p,10379.86,455
1893,6,7272,Memoria 16GB,1337.58,217
1854,1,7267,Router WiFi 6,8167.41,247
1903,7,7273,Microfono USB,6954.90,237
1845,5,7271,Mouse Gamer,23466.22,217
1864,2,7268,Router WiFi 6,27271.11,298
1874,3,7269,Memoria 16GB,11319.92,483
1884,4,7270,Notebook 15",1321.61,265
1912,0,7266,Router WiFi 6,26564.61,111
1894,6,7272,SSD NVMe 1TB,4352.75,296
1855,1,7267,Fuente 650W 80+,12899.21,250
1904,7,7273,Silla Gamer,23830.21,488
1846,5,7271,Router WiFi 6,13422.88,144
1865,2,7268,SSD NVMe 1TB,16086.34,331
1875,3,7269,Memoria 16GB,23467.82,409
1885,4,7270,Auriculares BT,29138.59,175
1913,0,7266,Microfono USB,8529.08,214
1895,6,7272,Microfono USB,7720.01,211
1856,1,7267,Memoria 16GB,19371.59,62
1905,7,7273,GPU RTX 4060,19937.12,96
1847,5,7271,Microfono USB,24722.27,403
1866,2,7268,Pad Mouse XL,27181.47,184
1876,3,7269,Pad Mouse XL,7778.26,271
1886,4,7270,Pad Mouse XL,19594.30,77
1914,0,7266,GPU RTX 4060,30742.68,20
1896,6,7272,Memoria 16GB,28688.29,297
1857,1,7267,Silla Gamer,29129.60,434
1906,7,7273,Notebook 15",9855.27,219
1848,5,7271,Microfono USB,7851.66,443
1867,2,7268,Fuente 650W 80+,18641.72,79
1877,3,7269,GPU RTX 4060,27670.24,417
1887,4,7270,Fuente 650W 80+,26513.27,59
1915,0,7266,Mouse Gamer,10410.56,417
1897,6,7272,GPU RTX 4060,6000.53,473
1858,1,7267,Memoria 16GB,22670.67,91
1907,7,7273,Monitor 24",1455.43,451
1849,5,7271,Mouse Gamer,19786.96,416
1868,2,7268,Pad Mouse XL,14870.50,378
1878,3,7269,Auriculares BT,7575.17,15
1888,4,7270,Silla Gamer,25815.40,60
1916,0,7266,Router WiFi 6,11874.97,343
1898,6,7272,SSD NVMe 1TB,28362.46,159
1859,1,7267,Fuente 650W 80+,3228.31,331
1908,7,7273,SSD NVMe 1TB,22025.39,23
1850,5,7271,Webcam 1080p,28282.00,293
1869,2,7268,Fuente 650W 80+,20246.58,428
1879,3,7269,Router WiFi 6,8861.37,91
1889,4,7270,Notebook 15",29631.15,378
1917,0,7266,Fuente 650W 80+,28211.71,261
1899,6,7272,Silla Gamer,4481.04,66
1860,1,7267,Mouse Gamer,22141.67,489
1909,7,7273,Fuente 650W 80+,25402.26,268
1921,5,7271,Microfono USB,7741.42,421
1870,2,7268,Notebook 15",16807.78,171
1880,3,7269,Monitor 24",3409.27,40
1890,4,7270,Silla Gamer,11135.90,423
1918,0,7266,Fuente 650W 80+,3899.06,104
1900,6,7272,Router WiFi 6,6143.24,16
1931,1,7267,GPU RTX 4060,9064.55,289
1910,7,7273,Notebook 15",15126.89,487
1922,5,7271,GPU RTX 4060,8655.66,178
1941,2,7268,Auriculares BT,30303.53,365
1951,3,7269,Fuente 650W 80+,20539.23,19
1961,4,7270,Fuente 650W 80+,23012.66,285
1919,0,7266,SSD NVMe 1TB,14931.88,413
1971,6,7272,Router WiFi 6,23356.67,42
1932,1,7267,Webcam 1080p,3672.80,107
1981,7,7273,Notebook 15",22379.99,432
1923,5,7271,Fuente 650W 80+,21374.73,15
1942,2,7268,Fuente 650W 80+,16717.64,32
1952,3,7269,GPU RTX 4060,10508.87,221
1962,4,7270,Microfono USB,2052.90,304
1920,0,7266,Motherboard AM5,10857.67,330
1972,6,7272,Microfono USB,10115.44,455
1933,1,7267,Silla Gamer,15296.46,90
1982,7,7273,Mouse Gamer,19988.94,243
1924,5,7271,Silla Gamer,27190.92,459
1943,2,7268,Monitor 24",1981.90,261
1953,3,7269,SSD NVMe 1TB,24670.66,154
1963,4,7270,SSD NVMe 1TB,22621.67,99
1991,0,7266,Teclado Mecanico,24706.15,454
1973,6,7272,Teclado Mecanico,12508.48,82
1934,1,7267,GPU RTX 4060,20142.80,493
1983,7,7273,Motherboard AM5,21981.35,46
1925,5,7271,Fuente 650W 80+,11670.46,420
1944,2,7268,Microfono USB,5499.65,73
1954,3,7269,Auriculares BT,15705.09,11
1964,4,7270,SSD NVMe 1TB,13138.23,206
1992,0,7266,Fuente 650W 80+,22202.95,404
1974,6,7272,Auriculares BT,5695.84,284
1935,1,7267,Monitor 24",25593.13,268
1984,7,7273,Auriculares BT,19206.13,171
1926,5,7271,Fuente 650W 80+,17450.87,116
1945,2,7268,Teclado Mecanico,4703.37,144
1955,3,7269,Memoria 16GB,22619.87,140
1965,4,7270,GPU RTX 4060,22117.73,31
1993,0,7266,Notebook 15",19898.37,152
1975,6,7272,Motherboard AM5,18189.55,4
1936,1,7267,Router WiFi 6,14024.67,289
1985,7,7273,SSD NVMe 1TB,15308.84,367
1927,5,7271,Router WiFi 6,29869.19,62
1946,2,7268,Teclado Mecanico,12140.11,270
1956,3,7269,Webcam 1080p,6445.97,55
1966,4,7270,Monitor 24",9000.77,399
1994,0,7266,GPU RTX 4060,18663.88,482
1976,6,7272,SSD NVMe 1TB,9178.18,210
1937,1,7267,Memoria 16GB,13130.85,229
1986,7,7273,Fuente 650W 80+,27133.13,108
1928,5,7271,Mouse Gamer,16190.48,391
1947,2,7268,Motherboard AM5,2837.89,264
1957,3,7269,Notebook 15",4537.70,177
1967,4,7270,Auriculares BT,26217.03,16
1995,0,7266,Notebook 15",2946.00,253
1977,6,7272,Teclado Mecanico,9201.67,250
1938,1,7267,Pad Mouse XL,17608.67,58
1987,7,7273,Notebook 15",26889.11,223
1929,5,7271,Teclado Mecanico,5300.39,470
1948,2,7268,Auriculares BT,4174.25,402
1958,3,7269,SSD NVMe 1TB,1291.25,279
1968,4,7270,Teclado Mecanico,30853.64,211
1996,0,7266,Webcam 1080p,20878.84,305
1978,6,7272,Fuente 650W 80+,6304.82,265
1939,1,7267,Microfono USB,6523.38,153
1988,7,7273,Router WiFi 6,25343.04,443
1930,5,7271,Motherboard AM5,12870.65,139
1949,2,7268,Memoria 16GB,4503.93,410
1959,3,7269,Silla Gamer,24770.81,20
1969,4,7270,Router WiFi 6,21019.01,255
1997,0,7266,Monitor 24",19293.68,256
1979,6,7272,Motherboard AM5,20632.90,276
1940,1,7267,Pad Mouse XL,3153.37,451
1989,7,7273,Teclado Mecanico,12030.75,200
1950,2,7268,Auriculares BT,17159.21,360
1960,3,7269,Memoria 16GB,18008.15,7
1970,4,7270,Webcam 1080p,28804.79,211
1998,0,7266,Teclado Mecanico,3464.71,437
1980,6,7272,Notebook 15",11197.51,107
1990,7,7273,Pad Mouse XL,11452.07,450
1999,0,7266,SSD NVMe 1TB,17736.49,488
2000,0,7266,Fuente 650W 80+,18480.97,400
